Latitude,Longitude,updated_type,updated_subtype,Alert_Count
-87.83,41.97,HAZARD,ON ROAD EMERGENCY VEHICLE,5
-87.83,41.97,HAZARD,ON ROAD OBJECT,1
-87.83,41.97,HAZARD,ON ROAD POT HOLE,1
-87.83,41.97,HAZARD,ON SHOULDER CAR STOPPED,1
-87.83,41.97,HAZARD,UNCLASSIFIED,21
-87.83,41.97,JAM,STAND STILL TRAFFIC,2
-87.83,41.980000000000004,ACCIDENT,MAJOR,17
-87.83,41.980000000000004,ACCIDENT,MINOR,5
-87.83,41.980000000000004,ACCIDENT,UNCLASSIFIED,41
-87.83,41.980000000000004,HAZARD,ON ROAD,85
-87.83,41.980000000000004,HAZARD,ON ROAD CAR STOPPED,11
-87.83,41.980000000000004,HAZARD,ON ROAD CONSTRUCTION,52
-87.83,41.980000000000004,HAZARD,ON ROAD EMERGENCY VEHICLE,26
-87.83,41.980000000000004,HAZARD,ON ROAD ICE,5
-87.83,41.980000000000004,HAZARD,ON ROAD LANE CLOSED,1
-87.83,41.980000000000004,HAZARD,ON ROAD OBJECT,91
-87.83,41.980000000000004,HAZARD,ON ROAD POT HOLE,51
-87.83,41.980000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,4
-87.83,41.980000000000004,HAZARD,ON SHOULDER ANIMALS,1
-87.83,41.980000000000004,HAZARD,ON SHOULDER CAR STOPPED,1266
-87.83,41.980000000000004,HAZARD,UNCLASSIFIED,27
-87.83,41.980000000000004,HAZARD,WEATHER,3
-87.83,41.980000000000004,HAZARD,WEATHER FOG,3
-87.83,41.980000000000004,JAM,HEAVY TRAFFIC,610
-87.83,41.980000000000004,JAM,MODERATE TRAFFIC,17
-87.83,41.980000000000004,JAM,STAND STILL TRAFFIC,452
-87.83,41.980000000000004,JAM,UNCLASSIFIED,137
-87.83,41.980000000000004,ROAD_CLOSED,EVENT,2
-87.83,41.99,ACCIDENT,UNCLASSIFIED,1
-87.83,41.99,HAZARD,ON ROAD CAR STOPPED,1
-87.83,41.99,HAZARD,ON ROAD EMERGENCY VEHICLE,2
-87.83,41.99,HAZARD,ON ROAD OBJECT,1
-87.83,41.99,HAZARD,ON ROAD POT HOLE,3
-87.83,41.99,HAZARD,ON SHOULDER CAR STOPPED,11
-87.83,41.99,JAM,HEAVY TRAFFIC,3
-87.83,41.99,JAM,STAND STILL TRAFFIC,3
-87.83,41.99,JAM,UNCLASSIFIED,1
-87.83,42.01,HAZARD,ON ROAD,6
-87.83,42.01,HAZARD,ON ROAD EMERGENCY VEHICLE,20
-87.83,42.01,HAZARD,WEATHER,1
-87.82000000000001,41.93,HAZARD,ON ROAD CONSTRUCTION,1
-87.82000000000001,41.93,HAZARD,ON ROAD POT HOLE,1
-87.82000000000001,41.94,ACCIDENT,UNCLASSIFIED,3
-87.82000000000001,41.94,HAZARD,ON ROAD,8
-87.82000000000001,41.94,HAZARD,ON ROAD CONSTRUCTION,8
-87.82000000000001,41.94,HAZARD,ON ROAD POT HOLE,4
-87.82000000000001,41.94,HAZARD,ON SHOULDER CAR STOPPED,1
-87.82000000000001,41.94,HAZARD,UNCLASSIFIED,1
-87.82000000000001,41.94,JAM,HEAVY TRAFFIC,1
-87.82000000000001,41.94,JAM,MODERATE TRAFFIC,1
-87.82000000000001,41.94,JAM,STAND STILL TRAFFIC,2
-87.82000000000001,41.94,JAM,UNCLASSIFIED,10
-87.82000000000001,41.94,ROAD_CLOSED,UNCLASSIFIED,3
-87.82000000000001,41.95,ACCIDENT,MINOR,1
-87.82000000000001,41.95,ACCIDENT,UNCLASSIFIED,5
-87.82000000000001,41.95,HAZARD,ON ROAD,7
-87.82000000000001,41.95,HAZARD,ON ROAD CONSTRUCTION,1
-87.82000000000001,41.95,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.82000000000001,41.95,HAZARD,ON ROAD OBJECT,2
-87.82000000000001,41.95,HAZARD,ON ROAD POT HOLE,3
-87.82000000000001,41.95,HAZARD,ON SHOULDER CAR STOPPED,8
-87.82000000000001,41.95,HAZARD,WEATHER,3
-87.82000000000001,41.95,HAZARD,WEATHER FLOOD,1
-87.82000000000001,41.95,HAZARD,WEATHER FOG,3
-87.82000000000001,41.95,JAM,HEAVY TRAFFIC,18
-87.82000000000001,41.95,JAM,MODERATE TRAFFIC,2
-87.82000000000001,41.95,JAM,STAND STILL TRAFFIC,8
-87.82000000000001,41.95,JAM,UNCLASSIFIED,13
-87.82000000000001,41.97,ACCIDENT,MINOR,1
-87.82000000000001,41.97,HAZARD,ON ROAD,1
-87.82000000000001,41.97,HAZARD,ON ROAD CONSTRUCTION,2
-87.82000000000001,41.97,HAZARD,ON ROAD EMERGENCY VEHICLE,10
-87.82000000000001,41.97,HAZARD,ON ROAD OBJECT,1
-87.82000000000001,41.97,HAZARD,ON ROAD POT HOLE,1
-87.82000000000001,41.97,HAZARD,UNCLASSIFIED,37
-87.82000000000001,41.97,JAM,HEAVY TRAFFIC,8
-87.82000000000001,41.97,JAM,STAND STILL TRAFFIC,20
-87.82000000000001,41.97,JAM,UNCLASSIFIED,6
-87.82000000000001,41.980000000000004,ACCIDENT,MAJOR,28
-87.82000000000001,41.980000000000004,ACCIDENT,MINOR,9
-87.82000000000001,41.980000000000004,ACCIDENT,UNCLASSIFIED,89
-87.82000000000001,41.980000000000004,HAZARD,ON ROAD,105
-87.82000000000001,41.980000000000004,HAZARD,ON ROAD CAR STOPPED,15
-87.82000000000001,41.980000000000004,HAZARD,ON ROAD CONSTRUCTION,68
-87.82000000000001,41.980000000000004,HAZARD,ON ROAD EMERGENCY VEHICLE,60
-87.82000000000001,41.980000000000004,HAZARD,ON ROAD LANE CLOSED,2
-87.82000000000001,41.980000000000004,HAZARD,ON ROAD OBJECT,74
-87.82000000000001,41.980000000000004,HAZARD,ON ROAD POT HOLE,30
-87.82000000000001,41.980000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.82000000000001,41.980000000000004,HAZARD,ON SHOULDER CAR STOPPED,720
-87.82000000000001,41.980000000000004,HAZARD,UNCLASSIFIED,115
-87.82000000000001,41.980000000000004,HAZARD,WEATHER,2
-87.82000000000001,41.980000000000004,HAZARD,WEATHER FOG,6
-87.82000000000001,41.980000000000004,HAZARD,WEATHER HEAVY SNOW,1
-87.82000000000001,41.980000000000004,JAM,HEAVY TRAFFIC,1091
-87.82000000000001,41.980000000000004,JAM,MODERATE TRAFFIC,30
-87.82000000000001,41.980000000000004,JAM,STAND STILL TRAFFIC,663
-87.82000000000001,41.980000000000004,JAM,UNCLASSIFIED,249
-87.82000000000001,41.980000000000004,ROAD_CLOSED,EVENT,2
-87.82000000000001,41.980000000000004,ROAD_CLOSED,UNCLASSIFIED,4
-87.82000000000001,41.99,ACCIDENT,UNCLASSIFIED,4
-87.82000000000001,41.99,HAZARD,ON ROAD,7
-87.82000000000001,41.99,HAZARD,ON ROAD CONSTRUCTION,5
-87.82000000000001,41.99,HAZARD,ON ROAD EMERGENCY VEHICLE,80
-87.82000000000001,41.99,HAZARD,ON ROAD OBJECT,2
-87.82000000000001,41.99,HAZARD,ON ROAD POT HOLE,4
-87.82000000000001,41.99,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.82000000000001,41.99,HAZARD,ON SHOULDER CAR STOPPED,2
-87.82000000000001,41.99,HAZARD,UNCLASSIFIED,276
-87.82000000000001,41.99,HAZARD,WEATHER,4
-87.82000000000001,41.99,JAM,HEAVY TRAFFIC,3
-87.82000000000001,41.99,JAM,STAND STILL TRAFFIC,2
-87.82000000000001,41.99,JAM,UNCLASSIFIED,6
-87.82000000000001,42.0,ACCIDENT,MINOR,2
-87.82000000000001,42.0,ACCIDENT,UNCLASSIFIED,11
-87.82000000000001,42.0,HAZARD,ON ROAD,27
-87.82000000000001,42.0,HAZARD,ON ROAD CONSTRUCTION,33
-87.82000000000001,42.0,HAZARD,ON ROAD EMERGENCY VEHICLE,22
-87.82000000000001,42.0,HAZARD,ON ROAD ICE,2
-87.82000000000001,42.0,HAZARD,ON ROAD OBJECT,8
-87.82000000000001,42.0,HAZARD,ON ROAD POT HOLE,50
-87.82000000000001,42.0,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.82000000000001,42.0,HAZARD,ON SHOULDER CAR STOPPED,10
-87.82000000000001,42.0,HAZARD,UNCLASSIFIED,29
-87.82000000000001,42.0,HAZARD,WEATHER,1
-87.82000000000001,42.0,JAM,HEAVY TRAFFIC,70
-87.82000000000001,42.0,JAM,MODERATE TRAFFIC,5
-87.82000000000001,42.0,JAM,STAND STILL TRAFFIC,65
-87.82000000000001,42.0,JAM,UNCLASSIFIED,33
-87.82000000000001,42.0,ROAD_CLOSED,UNCLASSIFIED,15
-87.82000000000001,42.01,ACCIDENT,MAJOR,2
-87.82000000000001,42.01,ACCIDENT,UNCLASSIFIED,3
-87.82000000000001,42.01,HAZARD,ON ROAD,8
-87.82000000000001,42.01,HAZARD,ON ROAD CONSTRUCTION,11
-87.82000000000001,42.01,HAZARD,ON ROAD EMERGENCY VEHICLE,12
-87.82000000000001,42.01,HAZARD,ON ROAD OBJECT,1
-87.82000000000001,42.01,HAZARD,ON ROAD POT HOLE,6
-87.82000000000001,42.01,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.82000000000001,42.01,HAZARD,ON SHOULDER CAR STOPPED,1
-87.82000000000001,42.01,HAZARD,UNCLASSIFIED,5
-87.82000000000001,42.01,HAZARD,WEATHER,2
-87.82000000000001,42.01,JAM,HEAVY TRAFFIC,15
-87.82000000000001,42.01,JAM,MODERATE TRAFFIC,1
-87.82000000000001,42.01,JAM,STAND STILL TRAFFIC,1
-87.82000000000001,42.01,JAM,UNCLASSIFIED,7
-87.82000000000001,42.01,ROAD_CLOSED,UNCLASSIFIED,1
-87.82000000000001,42.02,ACCIDENT,UNCLASSIFIED,1
-87.82000000000001,42.02,HAZARD,ON ROAD,3
-87.82000000000001,42.02,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.82000000000001,42.02,HAZARD,UNCLASSIFIED,2
-87.82000000000001,42.02,JAM,UNCLASSIFIED,3
-87.82000000000001,42.02,ROAD_CLOSED,UNCLASSIFIED,1
-87.81,41.910000000000004,HAZARD,ON ROAD,1
-87.81,41.910000000000004,JAM,UNCLASSIFIED,1
-87.81,41.92,ACCIDENT,MINOR,1
-87.81,41.92,ACCIDENT,UNCLASSIFIED,13
-87.81,41.92,HAZARD,ON ROAD,8
-87.81,41.92,HAZARD,ON ROAD CAR STOPPED,2
-87.81,41.92,HAZARD,ON ROAD CONSTRUCTION,2
-87.81,41.92,HAZARD,ON ROAD ICE,1
-87.81,41.92,HAZARD,ON ROAD POT HOLE,1
-87.81,41.92,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,10
-87.81,41.92,HAZARD,ON SHOULDER CAR STOPPED,1
-87.81,41.92,HAZARD,UNCLASSIFIED,4
-87.81,41.92,HAZARD,WEATHER,2
-87.81,41.92,HAZARD,WEATHER FLOOD,1
-87.81,41.92,JAM,HEAVY TRAFFIC,62
-87.81,41.92,JAM,LIGHT TRAFFIC,1
-87.81,41.92,JAM,STAND STILL TRAFFIC,55
-87.81,41.92,JAM,UNCLASSIFIED,31
-87.81,41.93,ACCIDENT,UNCLASSIFIED,9
-87.81,41.93,HAZARD,ON ROAD,6
-87.81,41.93,HAZARD,ON ROAD CONSTRUCTION,1
-87.81,41.93,HAZARD,ON ROAD EMERGENCY VEHICLE,3
-87.81,41.93,HAZARD,ON ROAD POT HOLE,5
-87.81,41.93,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.81,41.93,HAZARD,ON SHOULDER CAR STOPPED,2
-87.81,41.93,JAM,HEAVY TRAFFIC,68
-87.81,41.93,JAM,MODERATE TRAFFIC,4
-87.81,41.93,JAM,STAND STILL TRAFFIC,120
-87.81,41.93,JAM,UNCLASSIFIED,30
-87.81,41.94,ACCIDENT,MAJOR,1
-87.81,41.94,ACCIDENT,MINOR,2
-87.81,41.94,ACCIDENT,UNCLASSIFIED,22
-87.81,41.94,HAZARD,ON ROAD,23
-87.81,41.94,HAZARD,ON ROAD CAR STOPPED,1
-87.81,41.94,HAZARD,ON ROAD CONSTRUCTION,25
-87.81,41.94,HAZARD,ON ROAD EMERGENCY VEHICLE,9
-87.81,41.94,HAZARD,ON ROAD OBJECT,7
-87.81,41.94,HAZARD,ON ROAD POT HOLE,10
-87.81,41.94,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,18
-87.81,41.94,HAZARD,ON SHOULDER CAR STOPPED,1
-87.81,41.94,HAZARD,UNCLASSIFIED,6
-87.81,41.94,HAZARD,WEATHER,5
-87.81,41.94,JAM,HEAVY TRAFFIC,105
-87.81,41.94,JAM,MODERATE TRAFFIC,4
-87.81,41.94,JAM,STAND STILL TRAFFIC,80
-87.81,41.94,JAM,UNCLASSIFIED,54
-87.81,41.94,ROAD_CLOSED,UNCLASSIFIED,13
-87.81,41.95,ACCIDENT,MINOR,2
-87.81,41.95,ACCIDENT,UNCLASSIFIED,23
-87.81,41.95,HAZARD,ON ROAD,23
-87.81,41.95,HAZARD,ON ROAD CAR STOPPED,2
-87.81,41.95,HAZARD,ON ROAD CONSTRUCTION,35
-87.81,41.95,HAZARD,ON ROAD EMERGENCY VEHICLE,15
-87.81,41.95,HAZARD,ON ROAD OBJECT,7
-87.81,41.95,HAZARD,ON ROAD POT HOLE,6
-87.81,41.95,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,9
-87.81,41.95,HAZARD,ON SHOULDER CAR STOPPED,16
-87.81,41.95,HAZARD,UNCLASSIFIED,9
-87.81,41.95,HAZARD,WEATHER FLOOD,1
-87.81,41.95,HAZARD,WEATHER FOG,2
-87.81,41.95,JAM,HEAVY TRAFFIC,102
-87.81,41.95,JAM,MODERATE TRAFFIC,2
-87.81,41.95,JAM,STAND STILL TRAFFIC,74
-87.81,41.95,JAM,UNCLASSIFIED,42
-87.81,41.95,ROAD_CLOSED,UNCLASSIFIED,8
-87.81,41.97,ACCIDENT,MINOR,2
-87.81,41.97,ACCIDENT,UNCLASSIFIED,4
-87.81,41.97,HAZARD,ON ROAD,13
-87.81,41.97,HAZARD,ON ROAD CAR STOPPED,1
-87.81,41.97,HAZARD,ON ROAD CONSTRUCTION,2
-87.81,41.97,HAZARD,ON ROAD EMERGENCY VEHICLE,41
-87.81,41.97,HAZARD,ON ROAD OBJECT,4
-87.81,41.97,HAZARD,ON ROAD POT HOLE,3
-87.81,41.97,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,5
-87.81,41.97,HAZARD,ON SHOULDER CAR STOPPED,6
-87.81,41.97,HAZARD,UNCLASSIFIED,121
-87.81,41.97,HAZARD,WEATHER HEAVY SNOW,1
-87.81,41.97,JAM,HEAVY TRAFFIC,38
-87.81,41.97,JAM,MODERATE TRAFFIC,2
-87.81,41.97,JAM,STAND STILL TRAFFIC,44
-87.81,41.97,JAM,UNCLASSIFIED,28
-87.81,41.980000000000004,ACCIDENT,MAJOR,40
-87.81,41.980000000000004,ACCIDENT,MINOR,10
-87.81,41.980000000000004,ACCIDENT,UNCLASSIFIED,106
-87.81,41.980000000000004,HAZARD,ON ROAD,215
-87.81,41.980000000000004,HAZARD,ON ROAD CAR STOPPED,15
-87.81,41.980000000000004,HAZARD,ON ROAD CONSTRUCTION,238
-87.81,41.980000000000004,HAZARD,ON ROAD EMERGENCY VEHICLE,72
-87.81,41.980000000000004,HAZARD,ON ROAD OBJECT,64
-87.81,41.980000000000004,HAZARD,ON ROAD POT HOLE,51
-87.81,41.980000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,10
-87.81,41.980000000000004,HAZARD,ON SHOULDER,1
-87.81,41.980000000000004,HAZARD,ON SHOULDER CAR STOPPED,1159
-87.81,41.980000000000004,HAZARD,ON SHOULDER MISSING SIGN,2
-87.81,41.980000000000004,HAZARD,UNCLASSIFIED,156
-87.81,41.980000000000004,HAZARD,WEATHER,7
-87.81,41.980000000000004,HAZARD,WEATHER FOG,11
-87.81,41.980000000000004,HAZARD,WEATHER HAIL,1
-87.81,41.980000000000004,JAM,HEAVY TRAFFIC,1417
-87.81,41.980000000000004,JAM,MODERATE TRAFFIC,59
-87.81,41.980000000000004,JAM,STAND STILL TRAFFIC,827
-87.81,41.980000000000004,JAM,UNCLASSIFIED,442
-87.81,41.980000000000004,ROAD_CLOSED,EVENT,2
-87.81,41.980000000000004,ROAD_CLOSED,UNCLASSIFIED,1
-87.81,41.99,ACCIDENT,UNCLASSIFIED,11
-87.81,41.99,HAZARD,ON ROAD,13
-87.81,41.99,HAZARD,ON ROAD CONSTRUCTION,9
-87.81,41.99,HAZARD,ON ROAD EMERGENCY VEHICLE,80
-87.81,41.99,HAZARD,ON ROAD OBJECT,2
-87.81,41.99,HAZARD,ON ROAD POT HOLE,12
-87.81,41.99,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.81,41.99,HAZARD,ON SHOULDER CAR STOPPED,7
-87.81,41.99,HAZARD,UNCLASSIFIED,127
-87.81,41.99,JAM,HEAVY TRAFFIC,26
-87.81,41.99,JAM,STAND STILL TRAFFIC,48
-87.81,41.99,JAM,UNCLASSIFIED,16
-87.81,41.99,ROAD_CLOSED,UNCLASSIFIED,1
-87.81,42.0,ACCIDENT,MAJOR,1
-87.81,42.0,ACCIDENT,UNCLASSIFIED,8
-87.81,42.0,HAZARD,ON ROAD,14
-87.81,42.0,HAZARD,ON ROAD CAR STOPPED,2
-87.81,42.0,HAZARD,ON ROAD CONSTRUCTION,24
-87.81,42.0,HAZARD,ON ROAD EMERGENCY VEHICLE,5
-87.81,42.0,HAZARD,ON ROAD OBJECT,2
-87.81,42.0,HAZARD,ON ROAD POT HOLE,34
-87.81,42.0,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,27
-87.81,42.0,HAZARD,ON SHOULDER CAR STOPPED,6
-87.81,42.0,HAZARD,UNCLASSIFIED,12
-87.81,42.0,HAZARD,WEATHER,3
-87.81,42.0,HAZARD,WEATHER FLOOD,2
-87.81,42.0,JAM,HEAVY TRAFFIC,191
-87.81,42.0,JAM,MODERATE TRAFFIC,5
-87.81,42.0,JAM,STAND STILL TRAFFIC,264
-87.81,42.0,JAM,UNCLASSIFIED,66
-87.81,42.0,ROAD_CLOSED,EVENT,1
-87.81,42.01,ACCIDENT,UNCLASSIFIED,1
-87.81,42.01,HAZARD,ON ROAD,7
-87.81,42.01,HAZARD,ON ROAD CONSTRUCTION,1
-87.81,42.01,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.81,42.01,HAZARD,ON ROAD POT HOLE,10
-87.81,42.01,HAZARD,ON SHOULDER CAR STOPPED,2
-87.81,42.01,HAZARD,UNCLASSIFIED,1
-87.81,42.01,HAZARD,WEATHER,1
-87.81,42.01,JAM,UNCLASSIFIED,6
-87.81,42.01,ROAD_CLOSED,UNCLASSIFIED,2
-87.81,42.02,ACCIDENT,MAJOR,1
-87.81,42.02,ACCIDENT,MINOR,2
-87.81,42.02,ACCIDENT,UNCLASSIFIED,4
-87.81,42.02,HAZARD,ON ROAD,2
-87.81,42.02,HAZARD,ON ROAD CONSTRUCTION,3
-87.81,42.02,HAZARD,ON SHOULDER CAR STOPPED,1
-87.81,42.02,HAZARD,UNCLASSIFIED,1
-87.81,42.02,HAZARD,WEATHER,1
-87.81,42.02,HAZARD,WEATHER FOG,1
-87.81,42.02,JAM,HEAVY TRAFFIC,6
-87.81,42.02,JAM,STAND STILL TRAFFIC,6
-87.81,42.02,JAM,UNCLASSIFIED,5
-87.8,41.76,ACCIDENT,UNCLASSIFIED,2
-87.8,41.76,HAZARD,ON ROAD CONSTRUCTION,25
-87.8,41.76,HAZARD,ON ROAD EMERGENCY VEHICLE,20
-87.8,41.76,HAZARD,ON ROAD LANE CLOSED,3
-87.8,41.76,HAZARD,ON ROAD OBJECT,1
-87.8,41.76,HAZARD,ON ROAD POT HOLE,5
-87.8,41.76,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.8,41.76,HAZARD,ON SHOULDER CAR STOPPED,2
-87.8,41.76,JAM,HEAVY TRAFFIC,17
-87.8,41.76,JAM,STAND STILL TRAFFIC,29
-87.8,41.76,JAM,UNCLASSIFIED,7
-87.8,41.77,ACCIDENT,MAJOR,2
-87.8,41.77,ACCIDENT,UNCLASSIFIED,2
-87.8,41.77,HAZARD,ON ROAD,3
-87.8,41.77,HAZARD,ON ROAD EMERGENCY VEHICLE,6
-87.8,41.77,HAZARD,ON ROAD OBJECT,3
-87.8,41.77,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.8,41.77,HAZARD,ON SHOULDER CAR STOPPED,5
-87.8,41.77,JAM,HEAVY TRAFFIC,5
-87.8,41.77,JAM,STAND STILL TRAFFIC,4
-87.8,41.77,JAM,UNCLASSIFIED,1
-87.8,41.78,ACCIDENT,MAJOR,1
-87.8,41.78,ACCIDENT,MINOR,4
-87.8,41.78,ACCIDENT,UNCLASSIFIED,11
-87.8,41.78,HAZARD,ON ROAD,31
-87.8,41.78,HAZARD,ON ROAD CAR STOPPED,8
-87.8,41.78,HAZARD,ON ROAD CONSTRUCTION,46
-87.8,41.78,HAZARD,ON ROAD EMERGENCY VEHICLE,71
-87.8,41.78,HAZARD,ON ROAD OBJECT,8
-87.8,41.78,HAZARD,ON ROAD POT HOLE,38
-87.8,41.78,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,3
-87.8,41.78,HAZARD,ON SHOULDER CAR STOPPED,21
-87.8,41.78,HAZARD,UNCLASSIFIED,2
-87.8,41.78,HAZARD,WEATHER FLOOD,2
-87.8,41.78,JAM,HEAVY TRAFFIC,124
-87.8,41.78,JAM,MODERATE TRAFFIC,2
-87.8,41.78,JAM,STAND STILL TRAFFIC,179
-87.8,41.78,JAM,UNCLASSIFIED,41
-87.8,41.78,ROAD_CLOSED,EVENT,2
-87.8,41.78,ROAD_CLOSED,UNCLASSIFIED,4
-87.8,41.79,ACCIDENT,MAJOR,7
-87.8,41.79,ACCIDENT,MINOR,6
-87.8,41.79,ACCIDENT,UNCLASSIFIED,36
-87.8,41.79,HAZARD,ON ROAD,37
-87.8,41.79,HAZARD,ON ROAD CAR STOPPED,16
-87.8,41.79,HAZARD,ON ROAD CONSTRUCTION,9
-87.8,41.79,HAZARD,ON ROAD EMERGENCY VEHICLE,45
-87.8,41.79,HAZARD,ON ROAD OBJECT,24
-87.8,41.79,HAZARD,ON ROAD POT HOLE,58
-87.8,41.79,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,11
-87.8,41.79,HAZARD,ON SHOULDER CAR STOPPED,37
-87.8,41.79,HAZARD,UNCLASSIFIED,9
-87.8,41.79,HAZARD,WEATHER,4
-87.8,41.79,HAZARD,WEATHER FLOOD,9
-87.8,41.79,JAM,HEAVY TRAFFIC,175
-87.8,41.79,JAM,MODERATE TRAFFIC,10
-87.8,41.79,JAM,STAND STILL TRAFFIC,142
-87.8,41.79,JAM,UNCLASSIFIED,78
-87.8,41.79,ROAD_CLOSED,UNCLASSIFIED,2
-87.8,41.800000000000004,ACCIDENT,MAJOR,4
-87.8,41.800000000000004,ACCIDENT,MINOR,3
-87.8,41.800000000000004,ACCIDENT,UNCLASSIFIED,3
-87.8,41.800000000000004,HAZARD,ON ROAD,12
-87.8,41.800000000000004,HAZARD,ON ROAD CAR STOPPED,7
-87.8,41.800000000000004,HAZARD,ON ROAD CONSTRUCTION,7
-87.8,41.800000000000004,HAZARD,ON ROAD EMERGENCY VEHICLE,4
-87.8,41.800000000000004,HAZARD,ON ROAD OBJECT,4
-87.8,41.800000000000004,HAZARD,ON ROAD POT HOLE,2
-87.8,41.800000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.8,41.800000000000004,HAZARD,ON SHOULDER CAR STOPPED,244
-87.8,41.800000000000004,HAZARD,UNCLASSIFIED,2
-87.8,41.800000000000004,JAM,HEAVY TRAFFIC,38
-87.8,41.800000000000004,JAM,MODERATE TRAFFIC,1
-87.8,41.800000000000004,JAM,STAND STILL TRAFFIC,25
-87.8,41.800000000000004,JAM,UNCLASSIFIED,10
-87.8,41.800000000000004,ROAD_CLOSED,UNCLASSIFIED,4
-87.8,41.910000000000004,ACCIDENT,UNCLASSIFIED,1
-87.8,41.910000000000004,HAZARD,ON ROAD,4
-87.8,41.910000000000004,HAZARD,ON ROAD CONSTRUCTION,3
-87.8,41.910000000000004,HAZARD,ON ROAD OBJECT,1
-87.8,41.910000000000004,HAZARD,ON ROAD POT HOLE,4
-87.8,41.910000000000004,HAZARD,ON SHOULDER CAR STOPPED,1
-87.8,41.910000000000004,JAM,HEAVY TRAFFIC,2
-87.8,41.910000000000004,JAM,STAND STILL TRAFFIC,2
-87.8,41.910000000000004,JAM,UNCLASSIFIED,2
-87.8,41.910000000000004,ROAD_CLOSED,UNCLASSIFIED,2
-87.8,41.92,ACCIDENT,MAJOR,2
-87.8,41.92,ACCIDENT,MINOR,1
-87.8,41.92,ACCIDENT,UNCLASSIFIED,6
-87.8,41.92,HAZARD,ON ROAD,18
-87.8,41.92,HAZARD,ON ROAD CAR STOPPED,1
-87.8,41.92,HAZARD,ON ROAD CONSTRUCTION,24
-87.8,41.92,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.8,41.92,HAZARD,ON ROAD OBJECT,7
-87.8,41.92,HAZARD,ON ROAD POT HOLE,25
-87.8,41.92,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,6
-87.8,41.92,HAZARD,ON SHOULDER CAR STOPPED,4
-87.8,41.92,JAM,HEAVY TRAFFIC,38
-87.8,41.92,JAM,MODERATE TRAFFIC,1
-87.8,41.92,JAM,STAND STILL TRAFFIC,41
-87.8,41.92,JAM,UNCLASSIFIED,21
-87.8,41.92,ROAD_CLOSED,UNCLASSIFIED,7
-87.8,41.93,ACCIDENT,MINOR,2
-87.8,41.93,ACCIDENT,UNCLASSIFIED,11
-87.8,41.93,HAZARD,ON ROAD,11
-87.8,41.93,HAZARD,ON ROAD CAR STOPPED,1
-87.8,41.93,HAZARD,ON ROAD CONSTRUCTION,23
-87.8,41.93,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.8,41.93,HAZARD,ON ROAD OBJECT,5
-87.8,41.93,HAZARD,ON ROAD POT HOLE,18
-87.8,41.93,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,4
-87.8,41.93,HAZARD,UNCLASSIFIED,1
-87.8,41.93,HAZARD,WEATHER,1
-87.8,41.93,HAZARD,WEATHER FLOOD,3
-87.8,41.93,JAM,HEAVY TRAFFIC,25
-87.8,41.93,JAM,MODERATE TRAFFIC,1
-87.8,41.93,JAM,STAND STILL TRAFFIC,22
-87.8,41.93,JAM,UNCLASSIFIED,23
-87.8,41.93,ROAD_CLOSED,UNCLASSIFIED,5
-87.8,41.94,ACCIDENT,MINOR,1
-87.8,41.94,ACCIDENT,UNCLASSIFIED,10
-87.8,41.94,HAZARD,ON ROAD,8
-87.8,41.94,HAZARD,ON ROAD CAR STOPPED,1
-87.8,41.94,HAZARD,ON ROAD CONSTRUCTION,18
-87.8,41.94,HAZARD,ON ROAD OBJECT,4
-87.8,41.94,HAZARD,ON ROAD POT HOLE,13
-87.8,41.94,HAZARD,ON SHOULDER CAR STOPPED,2
-87.8,41.94,HAZARD,WEATHER,3
-87.8,41.94,HAZARD,WEATHER FLOOD,1
-87.8,41.94,JAM,HEAVY TRAFFIC,36
-87.8,41.94,JAM,MODERATE TRAFFIC,1
-87.8,41.94,JAM,STAND STILL TRAFFIC,18
-87.8,41.94,JAM,UNCLASSIFIED,20
-87.8,41.95,ACCIDENT,MINOR,3
